Store_name,Date,Review,Photo
청류벽,21.6.15,마싯따!!,1
고양이부엌,21.6.15,좀 정신사납고 뭔가 밥먹기 눈치보이지만 맛있긴해요! 근데 다음엔 두끼 갈꺼같음. 값 저렴해 보여도 이것저것 추가하면 비싸짐,1
고양이부엌,21.6.15,좋어요,0
고양이부엌,21.6.15,맛있어요!!!!!,0
담소사골순대 강남본점,21.6.15,"친절한 직원분, 혼밥 하기도 괜찮",0
담소사골순대 강남본점,21.6.15,맛있어요,0
담소사골순대 강남본점,21.6.15,맛은 있는데 밥이 너무적다,0
담소사골순대 강남본점,21.6.15,좋아요,0
라그릴리아 SPC스퀘어점,21.6.15,친절해요,0
라그릴리아 SPC스퀘어점,21.6.15,맛있어욯,0
라그릴리아 SPC스퀘어점,21.6.15,굳,0
강남진해장,21.6.15,해장국 굿 그러나 직원들은 조금 더 친절핬으면 실망,0
구스아일랜드 브루하우스,21.6.15,구스아일랜드,1
우동명가기리야마본진,21.6.15,"지하위치/ 1시 넘어갔는데도 대기했고 홀은 넓은 편인데 음식이 슬로우푸드처럼 만들어서 늦게 나옵니다. 그래서 테이블회전이 느린 우동집.
15000원으로 고가지만 우동 한 그릇에 정성이 느껴집니다.

김치,단무지는 테이블마다 놓이는 게 편리할꺼같은데 쟁반에 같이 셋팅해서 나오는게 서로 불편할듯..
연대법대 나온 사장님이라 하셔서 뉴스등에서 봤는데 남에게 안맡기고 직접 일하시고 계시네요.
정성이 느껴지는 좋은 퀄리티의 우동이었습니다. 가격이 비싸서 5점만점은 아님",1
우동명가기리야마본진,21.6.15,"누군가 강남 맛집을 물어본다면, 첫번째로 소개해주는 맛집",0
봉추찜닭 강남주공공이점,21.6.15,잘먹었어요,0
화기애애 강남역점,21.6.16,별점 5개가 아깝지않은 집이였어요 ~! 맛있게 먹고 갑니다 웃음,0
화기애애 강남역점,21.6.16,"와규가 너무 맛있어서
정신없이 와규와규 먹고 왔네요
다음에도 와규와규 먹으러 또 올께욥~웃음",0
화기애애 강남역점,21.6.16,저렴한 가격에 갈비살을 가득 먹을 수 있어서 너무 좋았어요 분위기도 너무 좋았고 청결상태가 너무 깨끗해서 고기집 분위기가 너무 이색적이었어요.,0
딘타이펑 강남점,21.6.16,"우육면이 너무 맛있습니다!
너무 맛있어서 하나하나 시키다보니 엄청 먹게 된 곳!",0
리샨 삼성타운점,21.6.16,매운가지 볶음도 맛남!!!,1
느린마을양조장 강남점,21.6.16,분위기 좋고 다양한 술을 먹을 수 있습니다,0
담소사골순대 강남본점,21.6.17,굳,0
딘타이펑 강남점,21.6.17,"맛있어요, 헌데 점심엔 손님이 많아 너무 번잡하네요 실망",0
청류벽,21.6.18,,1
화기애애 강남역점,21.6.18,쏘쏘,0
백억하누 강남본점,21.6.18,비쥬얼 좋고 전복삼합 여름보양식으로 부서회식으로 방문했는데 다들 아주 만족했어요~다음 회식때도 재방문 무조건입니다~웃음,1
백억하누 강남본점,21.6.18,메뉴가 뭐 하나 아쉬운거 없이 골고루 맛있어요 분위기도 좋고 친절해서 기분좋은 식사했습니다,0
백억하누 강남본점,21.6.18,전체 인테리어부터 음식 비쥬얼이랑 맛까지 고급짐 그 자체예요 싱싱한 재료인게 티가 나네요 술이 술술 들어갑니다 또 갈듯요,1
강남진해장,21.6.18,맛있어요!,0
구스아일랜드 브루하우스,21.6.18,이정도 가격에 고퀄의 버거 게다가 직장인 점심의 일탈 낮맥까지 1%에 살짝 기분만 낼 수 있는 느낌이라 딱 이에요! 점심 먹으러 종종 갈예정입니다,1
을밀대 강남점,21.6.19,굳,0
을밀대 강남점,21.6.19,좋아요,0
화기애애 강남역점,21.6.19,"고기맛나게 잘머금
철판이 뾰족한 산모양이라 기름이 적당히 빠지고 불도 빠르게 안죽음 그래서 노릇하게 잘 구어지는듯 그런데..이 모양의 단점이
철판 바깥쪽으로 고기가 떨어지고 마늘도 올리면 떨어짐..불안해하면서 먹음 실망
바깥쪽으로 받쳐주는 뭔가가있어야 안정감이 있을듯함;;; 고기는 신선하고 최고여씀",1
고양이부엌,21.6.19,맛있어요 근데 직원들이 친절하다는 느낌은 못 받았어요,1
백억하누 강남본점,21.6.19,코로나로 안전을 위해 알아보니 룸이 있어서 부모님 모시고 다녀왔어요~ 가족모임으로 제격인곳네요~,0
백억하누 강남본점,21.6.19,주말 맛있는거 먹고 싶어서 가족들과 외식하고 왔어요~정갈한 음식에 육회랑 완도산활전복 너무 내 스타일이예요!!!,1
백억하누 강남본점,21.6.19,활전복에 1++최고등급 차돌박이구이 먹었는데 활전복은 살아서 너무 싱싱하고 차돌박이는 너무 맛있어서 비교불가이네요~,1
백억하누 강남본점,21.6.19,"발렛도 해주시고 직원분들 친절하고 서비스 좋아요~
맛은 당연하여 강추합니다 웃음",1
백억하누 강남본점,21.6.19,"포장도 되고 배달도 됩니다.
점심특선으로 식사하러 가기도 좋고
술한잔 하러 가기도 너무 좋습니다.",1
백억하누 강남본점,21.6.19,차돌이랑 전복 빛깔부터 남달라요 찐맛집,1
백억하누 강남본점,21.6.19,음식점이 강남역 완전 도심속이 전원 분위기라 기분이 좋아지네요~멀리 안가고 기분좋고 여유롭게 식사하고 왔어요~,1
구스아일랜드 브루하우스,21.6.19,맥주 강남맥주 구스 아일랜드 맥주 맛이야 다 아실거 같고 여기 버팔로윙 강추입니다 너무 맛있어요 같이 나오는 샐러리랑 먹으니 너무나 훌륭합니다 해피아워가 있어요,1
구스아일랜드 브루하우스,21.6.19,맥주 안주 다 맛있고 매장 분위기 너무 좋음 !,1
딘타이펑 강남점,21.6.19,오랜만에 소룡포 생각나서 먹었는데 역시맛있어요!,0
파파야리프,21.6.19,"넘 맛있게 잘 먹었어요 . 맥주까지 함께 (웃음) 웨이팅이 길었지만 기다린 보람이 있었어요.
테이블이 조금 작긴 했어요",0
우동명가기리야마본진,21.6.19,우동 면발이 끝내줘요~,0
우동명가기리야마본진,21.6.19,"우동 면이 정말 쫄깃해요. 자루 우동 적극 추천합니다.가격대가 좀 있지만 이것만 먹어도 만족스러워요. 자루우동 단독으로판매 하진 않아서 덴푸라나 스시, 돈카츠 세트로 먹어야해요.. 덴푸라는 무난한 맛입니다.",1
봉추찜닭 강남주공공이점,21.6.19,봉추 찜닭 맛이 점점 변하네요 (실망) 닭 비린내도 심하고,0
느린마을양조장 강남점,21.6.19,"안주는 김치전 끝이 너무 바삭,딱딱해서 젓가락으로 잘라 먹기 힘들었던 것 빼고는 맛있었고, 딸기 막걸리는 정말 요거트 먹는 것처럼 맛있었어요 (하트) 주말에는 저녁시간대에 웨이팅이 있어서 예약하고 방문하는게 좋을 것 같아요 !",0
청류벽,21.6.2,맛,0
고양이부엌,21.6.2,오늘 맛탕이 덜 꾸덕거리는것 같아 아쉬웠어요,1
담소사골순대 강남본점,21.6.2,육개장 먹었는데 평균이상은 하네요,0
구스아일랜드 브루하우스,21.6.2,시카고에서 3년을 살다와서 이미 구스 팬이었음 평일 점심식사차 방문 오더가 꼬였는지 늦게온팀에 음식이 먼저나왔지만 다시 얘기해서 서비스로 맥주 한잔 주셨어요 음식도 나름 괜찮았습니다,0
딘타이펑 강남점,21.6.2,굿,0
딘타이펑 강남점,21.6.2,느끼해요 맛이 없었어요,0
청류벽,21.6.20,맛있어요!,0
고양이부엌,21.6.20,콩나물 식감이 좋아요,1
신부자식당,21.6.20,친구 추천받아서 갔는데 고기 엄청 두툼하고 직접 구워주셔서 편안하고 맛있는 저녁식사 되었습니다! 감사합니다,0
딘타이펑 강남점,21.6.20,"존맛탱입니다 웃음
딘타이펑 믿먹!!!!!!",1
파파야리프,21.6.20,맛잇어요,0
느린마을양조장 강남점,21.6.20,막걸리 맛있어요,0
시골야채된장,21.6.21,연예인도 오넹,0
백억하누 강남본점,21.6.21,정말 맛있었어요,0
구스아일랜드 브루하우스,21.6.21,점심메뉴가 좋습니다 매장이 넓직해서 기분 전환이 되네요 ,1
딘타이펑 강남점,21.6.21,매장 내부가 꽤 큽니다 샤오롱바오랑 볶음밥 맛있었어요 우육면은 좀 맑은 느낌이었습니다 ,0
봉추찜닭 강남주공공이점,21.6.21,"닭도 비린내나고, 창가 앉아서 날파리가 많다는데.. 이야기 하니 사장님이 원래 구석에 많다고 함.
밥먹으면서 벌레2마리 잡고 한마리 동치미에 자살쇼 ㅋ
가격도 小자 있는데 없는줄 알고 中자 시킴.. 메뉴판에 안나와있고, 벽에 붙어있었음",1
을밀대 강남점,21.6.22,녹두전이랑 냉면주문해서 먹었는데 정말 맛있었어용웃음,0
라그릴리아 SPC스퀘어점,21.6.22,강남역 spc그룹이라 별기대 안했는데 파스타면도 미리 삶아 놓은게 아니라 바로 삶아서 탱턍하고새우살도 좋고 맛있었음!,0
딘타이펑 강남점,21.6.22,음식을 집는 동시에 접시를 가져가는 등 먹는 중에 두 번이나 빈 접시를 치워주셔서 불편했어요 테이블 사이의 가림막도 너무 비좁게 설치해서 불편했고요 실망,0
고양이부엌,21.6.23,반반소스 떡볶이에 라면사리 추가 최고예요,0
강남진해장,21.6.23,양지곰탕 맛있네요..,0
딘타이펑 강남점,21.6.23,"예약 필수! 평일 저녁에도 웨이팅 10팀 너무게 있는데 예약한 시간에 갔더니 바로 테이블 안내해주셨어요 엄청 바빠보이는데도 다들 친절하시구 음식 맛도 굿
현지보다는 가격대가 조금 있지만 가지를 못하니 어쩌겠어요 실망 네이버 예약이라 음료 서비스 있다고 직원분이 먼저 말씀해주셔서 감사합니다",1
을밀대 강남점,21.6.24,맛있어요,0
화기애애 강남역점,21.6.24,"가성비 좋은 소고기집이에요
분위기도 좋고 직원분들도 친절하세요웃음
동치미국수 맛있어요!",1
시골야채된장,21.6.24,맛나요,0
백억하누 강남본점,21.6.24,백억전복삼합 제 인생 음식이에요 오늘도 아주 맛있게 잘 먹고갑니다 웃음 배불러요~,0
백억하누 강남본점,21.6.24,투뿔 살치살 맛이 월클이네요 좋아요.. 존맛탱 넘 맛있어요~~,0
백억하누 강남본점,21.6.24,전복삼합 맛있게 먹고가요 존맛탱~,0
라그릴리아 SPC스퀘어점,21.6.24,제로콜라 주문받고 10분 지나 음식 다먹어가는데 제로콜라 더이상 주문안된다고 다른걸로 주문하라고합니다. 아이는 데려가지마세요. 오늘 유난히 서빙 응대가 별로네요.,0
라그릴리아 SPC스퀘어점,21.6.24,좋아요,0
신부자식당,21.6.24,3년전부터 단골이었는데 오랜만에 찾아도 맛도 그대로 이모님 사장님도 그대로에요 강남역 돼지고기집중에서 고기든 식사든 사이드든 여기가 제일 맛있어요.....,1
구스아일랜드 브루하우스,21.6.24,넓고 맥주맛은 좋았으나 안주양이 가격대비 적어요 실내도 좀 시끄럽고요,0
딘타이펑 강남점,21.6.24,맛도 좋고 한데 샤오롱바오가 중간에 나와 쫌 순서가 틀렸네요,0
딘타이펑 강남점,21.6.24,친절하시구 맛있어요,1
우동명가기리야마본진,21.6.24,진짜 맛있네요!!! 재방문의사 100%입니다.,1
봉추찜닭 강남주공공이점,21.6.24,맛있고 친절해요!,0
청류벽,21.6.25,보쌈은 맛있었고 들기름막국수는 생각보다 더 건강한 맛이었어요,1
을밀대 강남점,21.6.25,맛있어요!,0
시골야채된장,21.6.25,강남역 최애 단골집 목살김치된장찌개 존맛탱,0
담소사골순대 강남본점,21.6.25,3800원 더 내면 순대편육 세트 먹는 점이 좋습니다,1
라그릴리아 SPC스퀘어점,21.6.25,굿굿,0
딘타이펑 강남점,21.6.25,맛있고 가성비도 좋고! B코스,0
딘타이펑 강남점,21.6.25,"예약도 가능해서 좋았고, 깨끗하고 맛있었습니다!!",1
우동명가기리야마본진,21.6.25,내부까지 자리가 좀 있어보여도 점심시간때 가면 한참 기다리셔야함. 우동 맛있는것 같긴한데 한참 기다려서 먹을정도인지는 잘 모르겠네요,0
청류벽,21.6.26,보쌈이 정말 부드럽고 들기름막국수도 맛있어요,1
을밀대 강남점,21.6.26,마포에 본점이 있는 서울에서 유명한 대표적인 평양냉면 명가들 중 하나로 50년이 넘는 세월의 업력을 자랑한다. 강남역 4번 출구 먹자골목 안쪽에 위치한 쌍용 플래티넘 밸류 오피스텔 상가 건물 1층에 위치. 건물 자체의 주차 비용이 비싸서 가게에서도 식사 손님들에게 1시간 밖에 주차 지원이 안됨. 살얼음이 떠있는 차가운 육수와 부드러운 느낌보다는 탱글탱글하고 쫄깃한 면의 식감이 이 집의 특징이다. 처음에 먹을 때는 다소 삼삼하게 느껴질 수 있는데 계속 먹어보면 묘한 중독성이 있는 집이다.,1
을밀대 강남점,21.6.26,맛있었어요,1
시골야채된장,21.6.26,맛있어요,0
백억하누 강남본점,21.6.26,고기의 육즙이 살아 있어요~~~입안에서 살살 녹아요,0
백억하누 강남본점,21.6.26,"지인 추천으로방문해서 백억전복삼합 먹고 왔어요~~
소주한잔이랑 조합이 짱이에여~~ㅋ 너무 맛나요",0
백억하누 강남본점,21.6.26,푸짐하게 즐기고 가요 소고기 찐맛집 웃음 좋아요,0
백억하누 강남본점,21.6.26,남자친구 생일이라 간만에 소고기 뿌시구 갑니다 좋아요오,1
딘타이펑 강남점,21.6.26,탄탄면 맛있어요 좋아요 매장도 넓고 좋네요,1
파파야리프,21.6.26,"우선 일하시는 분들이 너무 친절하셔서 감동받았어요 (하트)
음식맛은 말이 필요 없을 정도에요ᰔᩚ
먹는 도중에도 직원분들이 신경써주시는게 너무 잘 느껴져요!
완전 강추 존맛탱구리 냠냠굿~~~~~~~!!!",1
을밀대 강남점,21.6.27,냉면육수맛보러 오는곳인데 전혀 진한맛이 안나네요 매번 잘 먹었었는데 이번엔 완전 실망입니다 강남지점은 이제 안갈꺼에요,1
시골야채된장,21.6.27,맛있어요,0
고양이부엌,21.6.27,굿,0
고양이부엌,21.6.27,인테리어 마음에 들었고 이성친구랑 가기 좋을 것 같아요. 맛은 괜찮았어요,0
고양이부엌,21.6.28,존맛,0
구스아일랜드 브루하우스,21.6.28,모임하기 좋고 음식 맥주 다 맛있어요,0
딘타이펑 강남점,21.6.28,생각보다 한산하고 맛있어서 좋았어요,1
딘타이펑 강남점,21.6.28,전화로 30분전 예약후 포장했습니다,0
파파야리프,21.6.28,저아여!!!!,0
우동명가기리야마본진,21.6.28,우동 짱!!!!!!,0
봉추찜닭 강남주공공이점,21.6.28,굿,0
화기애애 강남역점,21.6.29,"서비스는 좋아요 맛은 쏘쏘...
친절한 식당",0
화기애애 강남역점,21.6.29,아주 만족스럽습니다~,0
시골야채된장,21.6.29,"예전보다 반찬은 좀 성의가 없지만 된장찌개와 계란찜 맛있어요웃음
호불호는 좀 있어요.",0
라그릴리아 SPC스퀘어점,21.6.29,맛잇오요,0
강남진해장,21.6.29,굿,0
딘타이펑 강남점,21.6.29,맛있어요,0
딘타이펑 강남점,21.6.29,맛있어요 브레이크 타임 없어서 부담없이 먹기 좋아요,0
딘타이펑 강남점,21.6.29,직원분들 다 친절하시고 요리도 다 맛있었어요 유린기랑 달걀볶음밥 맛있어요!,0
파파야리프,21.6.29,음식도 맛있고 진짜 친절하세요!,0
느린마을양조장 강남점,21.6.29,"매장도 넓고 시원했고 안주도 맛있었어요(웃음)",1
라그릴리아 SPC스퀘어점,21.6.3,마늘이 너무 탔고 맵게 요청드렸더니 페페론치노를 더 넣는 것이 아니라 청양고추를 넣어주시네요..,1
구스아일랜드 브루하우스,21.6.3,머리묶으신 매니저 같은 남자분이 엄창 짜증 내시는 거 빼고는 괜찮아요,0
구스아일랜드 브루하우스,21.6.3,좋아요,0
딘타이펑 강남점,21.6.3,굿,0
딘타이펑 강남점,21.6.3,직원 모두 친절하시고 맛도 좋아요,0
리샨 삼성타운점,21.6.3,"우육탕면이랑 새우볶음밥 주문했습니다~
자극적이지 않고 맛있게 잘 먹었어요(웃음)
언제 가도 늘 친절하시고
매장 분위기도 차분하니 좋아요!",0
리샨 삼성타운점,21.6.3,"리샨의 대표메뉴인 와사비크림새우 먹었어요~
변함없이 맛있고 친절해서 좋았습니다(웃음)",0
리샨 삼성타운점,21.6.3,여기 다 맛나구친절하고 자주옵니다 (하트),1
느린마을양조장 강남점,21.6.3,비오는날가서 웨이팅30분했지만 좋았숴요 느린마을 막걸리 짱짱,1
을밀대 강남점,21.6.30,"오래다님.
찾기힘듬 첨가면
맛이 얄얄한데 중독성
비쌈 가성비별루
직원 안친절",1
화기애애 강남역점,21.6.30,2번째 방문이었는데 가격도 괜찮고 맛도 괜찮았습니다!,0
담소사골순대 강남본점,21.6.30,좋,0
백억하누 강남본점,21.6.30,아주 맛있었어요. 무조건 대자로 시키세요!,1
백억하누 강남본점,21.6.30,"갈때마다 진짜 잘먹고ㅆ어요!!!
삼합도 잘 먹었고, 이번 불고기무한리필도 엄청 맛있어요!!",1
신부자식당,21.6.30,굿,0
신부자식당,21.6.30,맛있어요,0
딘타이펑 강남점,21.6.30,"샤오롱바오 샘플러는 맛있어요 

새우완탕면을 시켜서 완탕 한 입 먹었는데 새우가 안 보이더라구요 완탕 네 개를 모두 잘라보았는데 다 그래서 직원분께 새우완탕이 맞는지 여쭤봤더니 들여다 보시다 확인하고 말씀드리겠다며 가셨어요 (오기 전에 딘타이펑 새우완탕면 검색해봤을 때는 칵테일새우같은게 한두 마리씩 들어있었어서 여쭤봄) 다시 오셔서는 원래 그런 거라며 사진에 완자 제일 왼쪽 하얀 부분이 새우라고 하시더군요 저는 고기 비계인 줄 새우맛도 안 나요 첫방문이었는데 너무 아쉬웠네요 ",1
파파야리프,21.6.30,"팟타이 나시고랭
맛있어요
직원분 친절해요",1
우동명가기리야마본진,21.6.30,잘먹었습니다(웃음),0
우동명가기리야마본진,21.6.30,잘먹었습니다(웃음),0
시골야채된장,21.6.4,굿,0
담소사골순대 강남본점,21.6.4,가격도 저렴하고 먹을만해요 맛있는건 모르겠어요,0
딘타이펑 강남점,21.6.4,게으른 편이라 방문 리뷰 처음 남깁니다 꿔바호우는 일반 탕수육 스타일에 맛은 그것보다 더 없고 (찹쌀도 아니고 피도 두껍고 고기는 더 맛 없고) 새우샤오롱바오에서는 새우 맛은 전혀 안 나고 텁텁하니 피만 두껍더군요 새우볶음밥은 기름에 불었는데 따뜻함마저 없어서 기름맛 밖에 안 났습니다 돈이 너무 아깝네요 사람은 왜 일케 많은지 시끄러워서 대화도 안 들릴 정도있습니다 ,0
파파야리프,21.6.4,푸팟은 어딜가도 좀 느끼한가봐요!(실망),1
느린마을양조장 강남점,21.6.4,막걸리 너무 맛있어요! 여성분들은 봄 여름이 제일 잘 맞을 것 같아요,0
청류벽,21.6.5,"제복쟁반, 들기름 막국수 다 존맛이에요",1
을밀대 강남점,21.6.5,녹두전 맛있고 냉면도 맛있음. 양도 많아서 만족,0
고양이부엌,21.6.5,맛있어요~~,0
고양이부엌,21.6.5,맛있어요 맛탕 순대 떡볶이,0
라그릴리아 SPC스퀘어점,21.6.5,맛있어요,1
라그릴리아 SPC스퀘어점,21.6.5,좋아요,0
신부자식당,21.6.5,맛있어요~,0
구스아일랜드 브루하우스,21.6.5,시카고에서 즐겼던 분위기가 생각나는 곳,0
딘타이펑 강남점,21.6.5,비싸지만 존맛 좋아요,1
딘타이펑 강남점,21.6.5,오랜간만에 포장으로 방문해보랐어요 전호ㅏ상 친절하게 포장주문 도와주시고 좋았어요,0
딘타이펑 강남점,21.6.5,우육면이 너무 존맛탱 웃음 비타민 볶음은 따뜻할때 빨리 드세여,1
파파야리프,21.6.5,,1
파파야리프,21.6.5,맛있고 분위기도 좋았어요.!!,0
Pavox,21.6.5,분위기 좋아요,0
화기애애 강남역점,21.6.6,야외 테라스에서 고기식사,1
라그릴리아 SPC스퀘어점,21.6.6,좋아요,0
라그릴리아 SPC스퀘어점,21.6.6,👍,0
라그릴리아 SPC스퀘어점,21.6.6,좋아요 리조또가 젤 맛있어여,1
파파야리프,21.6.6,음식도 다 맛있는데다 직원분들도 친절하셔서 좋았어요 (웃음),1
백억하누 강남본점,21.6.7,4명이서 방문 했는데 친절하시고 음식도 만족이었습니다.~!웃음 재방문의사100%,0
라그릴리아 SPC스퀘어점,21.6.7,항상 갈때마다 느끼지만 모든 메뉴가 다 맛있고 와인도 맛있는게 많습니다!!,0
딘타이펑 강남점,21.6.7,굿,0
딘타이펑 강남점,21.6.7,맛있고 굿 웃음,0
딘타이펑 강남점,21.6.7,예약이 되서 너무 좋고 음식도 맛있었습니다 ,0
을밀대 강남점,21.6.8,맛있어요...☆ 요즘 점심 대기시간 거의 20분 정도네요.,0
을밀대 강남점,21.6.8,녹두전 맛있고 냉면도 맛있음. 양도 많아서 만족,1
담소사골순대 강남본점,21.6.8,굿,0
백억하누 강남본점,21.6.8,음식이 맛있어요,1
백억하누 강남본점,21.6.8,"들어가자마자 메뉴판은 안주고 반찬을 세팅해주시길래 메뉴판 달라고 하고 1인에 21,000원짜리 정식 2인분 시켰더니 사과나 양해멘트, 설명 한마디 없이 투덜대면서, 저희가 대화하느라 침 다튄 반찬을 (고기먹는 고객용이라) 다 되가져 가시더라구요. 본인들이 메뉴 물어보지도 않고 반찬 잘못 세팅해놓고 고기 안시켰다고 면박 주듯이 투덜대면서 반찬 다시 가져가시는데 사실 본인들이 실수해 놓고 양해멘트 해도 모자란 마당에 푸대접 당하니 기분 나빴습니다. 2인에 42,000원이면 그다지 싼 것도 아닌데 암튼 최악의 식당이였어요. 서비스마인드까지는 바라지도 않고 제발 사람에 대한 기본적인 예의와 존중만이라도 있으면 좋겠어요. 태어나서 리뷰같은거 처음 남겨봅니다, 너무 괘씸해서.",0
구스아일랜드 브루하우스,21.6.8,언제나 만족 ,0
딘타이펑 강남점,21.6.8,"가격은 다소 생각보다 높은 것 같아요 
매장 자체는 사람도 많지만 넓었어요 직원분들도 많고 빠르게 음식이 나오고 응대가 되었습니다 ",0
을밀대 강남점,21.6.9,"양 많은 편
가격 대비는 별로인데 여름에 시원하게 먹을만 해요",1
을밀대 강남점,21.6.9,처음먹어봤는데 깔끔하고 괜찮았어요 녹두전진짜맛있어요,1
구스아일랜드 브루하우스,21.6.9,저녁 시간 카운터에 계산하는 투블럭한 뚱뚱한 남직원 너무 불친절하네요 눈을 부라리면서 결제하는데 너무 불친절해요 ,0
을밀대 강남점,21.7.1,"직원 추천으로 다녀왔는데, 맛있게 잘 먹었습니다.
그런데 포스기는 좀 바꾸심이...실망",1
을밀대 강남점,21.7.1,평양냉면 맛있어요,0
고양이부엌,21.7.1,맛나요,0
고양이부엌,21.7.1,떡볶이가 진짜 맛있어요,0
딘타이펑 강남점,21.7.1,매장이 넓고 직원분들이 너무 친절하셨어요 맛은 뭐!! 이미 보장되어 있는 맛!,0
봉추찜닭 강남주공공이점,21.7.1,맛있습니다. 직원도 친절합니다. 기본맛도 다소 매운 편이니 매운 음식 잘 못 드시는 분은 꼭 '안 매운 맛'으로 드세요.,0
청류벽,21.7.10,보쌈에서 벌레나왔네요 위생개념이없음,0
화기애애 강남역점,21.7.10,여자친구랑 밥먹으로 왔는데 맛도 있고 가성비에 놀랬어요! 저렴해서 좋아요,0
구스아일랜드 브루하우스,21.7.10,"매장이 넓고 쾌적해요 
주말에도 런치메뉴 할인이 있어 가성비 굿",0
딘타이펑 강남점,21.7.10,음식은 맛있으니 직원들 단체인사는 좀 안했으면 좋겠어요 밥먹는동안 들어오는 손님들한테 계속 인사하는 소리에 집에오면 환청이 들려요 어두운조명에 조용한음악소리에 식사하고싶네요,0
우동명가기리야마본진,21.7.10,일본을 안가봐서 그런지.. 이 가격에....? 라는 생각이 듭니다 ㅋ 스시는 제 스탈아니었고.. 가라아게랑 고로케는 맛났어여,0
느린마을양조장 강남점,21.7.10,느린마을 병막걸리 좋아하는데 여긴 더 신선하고 맛있어요 안주는 가격에 비해 쪼꼼 아쉽긴 하지만 (웃음) 만족스럽슴다,0
느린마을양조장 강남점,21.7.10,막걸리 안주로 두부김치(하트),1
청류벽,21.7.11,"세번째 방문인데 맛이 갈수록 떨어지네요
들기름 막국수, 비빔막국수 둘다 남기고 왔습니다",0
화기애애 강남역점,21.7.11,좋아요,0
고양이부엌,21.7.11,두번째 방문인데 더더욱 맛있네요!,0
고양이부엌,21.7.11,넘 맛있었어요!! 특히 떡 쫄깃쫄깃해요~~ 근데 살짝 짠 거 같아요,1
강남진해장,21.7.11,내장이 많아서 너무 맛있어요 웃음 국물도 끝장납니다 웃음,1
구스아일랜드 브루하우스,21.7.11,해피아워 맥주 30퍼센트 할인 개꿀,0
딘타이펑 강남점,21.7.11,굿,0
딘타이펑 강남점,21.7.11,음식이 기름기가 많아요 ,0
을밀대 강남점,21.7.12,굿,0
화기애애 강남역점,21.7.12,가성비 갑! 친절 서비스 만족 늘 맛있게 먹구갑니다,0
딘타이펑 강남점,21.7.12,"음식은 맛있었는데 분위기가 너무 시끄럽습니다 
점심시간에 손님이 많아서 그런것도있는데 
손님이 올때마다 직원들이 다같이 ""어서오세요 딘타이펑입니다""를 외쳐서 너무 시끄러웠네요 ",0
딘타이펑 강남점,21.7.12,직원분들이 다 친절하시고 음식도 맛있었어요 거리두기도 잘 지켜졌습니다,0
파파야리프,21.7.12,맛있어요,0
우동명가기리야마본진,21.7.12,"최악의 점심식사..
검색해서 갔는데 주문하고 나온 첫 음식인 샐러드를 먹고 너무나 황당함!! 재료중 파인애플이 완전 상해서 시큼한거있죠… 점원에게 이야기하니 아침에 재료 준비했다며 그냥 죄송하단말뿐.
당도가 높은 음식은 그렇게 금방 상하지 않으니 아침에 준비한게 아니겠죠 당연히!!!
이유를 불문하고 당연히 다시 음식을 가져오는게 음식점의 기본 대응 아닌가요??!!
그 뒤로 나온 음식에도 불신이 생기니 맛도없고 기분도 영 찜찜하도라고요. 그냥 나올까하다 꾹 참고 억지로 좀 먹고 나왔네요.
계산할때도 역시나 죄송하다는 말은 아끼시고 열심히 카드받아 계산에 열중하는 주인인지 직원인지 훌륭한 여자분…
이런식당 앞으로도 잘되면 안되지 않을까요?
참고들 하셔요 맛,냄새 잘 확인하시고 식사하시길..",0
청류벽,21.7.13,리뷰보니 호불호가 좀 있네요. 전 들기름막국수는 들기름만 넣은게 아니라 간도 맞고 맛있었고요. 보쌈도 바로 삶은거였는데 냄새안나고 보들보들 맛있었음. 매번 줄이길어 첫방문이라 맛비교는 불가하지만 퇴근길 만석인 이유가 있는거 같음. 9시 넘어가면 직원분들이 좀 차가워지는건 있음.(이건 웨이팅때 경험) 그치만 대체로 친절하시고 동석자도 그렇고 개인적으로 만족스러웠음,1
을밀대 강남점,21.7.13,맛있어요.. 근데 직원분들 중에 한분은 깡패인 줄 알았어요 실망 수저 등등 안주길래 달라고 하니까 째려보고 식탁에 탁소리나게 던지고 가고 직원 교육이 필요해보입니다,0
화기애애 강남역점,21.7.13,친구랑 방문했는데 분위기 좋고 싸고 맛있게 먹고갑니다,0
라그릴리아 SPC스퀘어점,21.7.13,뷰가좋아요 메뉴도 맛있습니다,0
우동명가기리야마본진,21.7.13,"쫄깃한 탄성의 우동면발과
바삭한 텐푸라.
한 여름에도 맛있게 즐길 수 있는 기리야마본진.",1
오리지널시카고피자,21.7.13,"음… 먹는동안 덜 식게 먹을 수 있도록 연료불을 붙인다고 했는데 그런건 없구요 대신에 빨리 식으니깐 치즈도 그렇고 밀가루 냄새도 올라와서 음…
재방문 의사는 모르겠네욤 (실망)
다른 파스타나 맥앤치즈는 사이드급으로 작은건 안 비밀!
그냥 저냥 먹을만 해요 (웃음)",1
을밀대 강남점,21.7.14,"평냉, 만두 맛있어요",0
화기애애 강남역점,21.7.14,너무 맛있어서 다음에 목살 먹으러 또올게요!,1
구스아일랜드 브루하우스,21.7.14,분위기 좋아요,0
딘타이펑 강남점,21.7.14,굿 좋아요,0
딘타이펑 강남점,21.7.14,"매장이 넓고 쾌적합니다 직원 친절 
전반적으로 맛있어요 자극적이지 않아요 굿",1
