,store_name,date,review,photo,length,review_ckeck
6190,오리지널시카고피자,2021.5.9,인생핏짜재방문의사 40271619번입니당좋아요,0,25,인생 피자 재방문 의사 40271619번입니다 좋아요
6191,오리지널시카고피자,2021.5.9,그나마 사진을잘찍어서그렇지 너무얇고치즈양도 피자스쿨정도 웃음웃음맛없어요 실망하시지않게 리뷰남깁니다피자스쿨이 훨씬맛있습니다,1,67,그나마 사진을 잘 찍어서 그렇지 너무 얇고 치즈 양도 피자스쿨 정도 웃음 웃 음 맛 없어요 실망하시지 않게 리뷰 남깁니다 피자스쿨이 훨씬 맛있습니다
6192,Pavox,2021.5.9,오래전에 왔다가 오랜만에 칵테일 마시고 싶어서 들렸어요 하지만 칵테일은 아니고 다른걸 마셨지만 파복스 오랜만에 왔는데 분위기가 더 좋아진 것 같아요 여긴 칵테일 맛집이라 칵테일 마시러 또 갈게요 참 흡연구역이 출입구 앞에 있는 점은 너무 아쉽네요,1,137,오래전에 왔다가 오랜만에 칵테일 마시고 싶어서 들렸어요 하지만 칵테일은 아니고 다른 걸 마셨지만 파복스오랜만에 왔는데 분위기가 더 좋아진 것 같아요 여긴 칵테일 맛 집이라 칵테일 마시러 또 갈게요 참 흡연구역이 출입구 앞에 있는 점은 너무 아쉽네요
6193,화기애애 강남역점,2021.6.1,와인에 고기 먹기 좋아요,0,13,와인에 고기 먹기 좋아요
6194,시골야채된장,2021.6.1,정말 맛있어요,0,7,정말 맛있어요
6195,라그릴리아 SPC스퀘어점,2021.6.1,쾌적해서 좋네요 낮에 모임하기도 괜춘,0,20,쾌적해서 좋네요 낮에 모임 하기도 괜춘
6196,딘타이펑 강남점,2021.6.1,좋은 자리 미리 준비되어 좋았습니다,0,19,좋은 자리 미리 준비되어 좋았습니다
6197,파파야리프,2021.6.1,여러분 시리얼새우 두번먹으세요 진짜 너무 맛있음 좋아요 타이스파게티도 완전 내스타일 살짝매콤하고 쌀국수는 양이 개혜자 너무 맛있게 먹고가요 감사합니다 시리얼새우 사진은 못찍었어요 먹느라고 좋아요,1,108,여러분 시리얼 새우 두 번 먹으세요 진짜 너무 맛있음 좋아요 타이 스파게티도 완전 내 스타일 살짝 매콤하고 쌀국수는 양이 개 해 자 너무 맛있게 먹고 가요 감사합니다 시리얼 새우 사진은 못 찍었어요 먹느라고 좋아요
6198,을밀대 강남점,2021.6.10,우선 직원분들이 불친절 했고 평양냉면 안드셔보신 분들은 절대 만족 못할 가성비입니다 아무리 한우라고 하지만 달랑 고기 수육 한점 올라갔다고 이렇게 터무니없이 높은 음식 값을 받다니 정말 말도 안된다고 생각합니다 일반 냉면을 생각하시는 분들에게는 절대 비추합니다,0,145,우선 직원분들이 불친절했고 평양냉면 안 드셔보신 분들은 절대 만족 못 할 구성비입니다 아무리 한우라고 하지만 달랑 고기 수육 한 점 올라갔다고 이렇게 터무니없이 높은 음식값을 받다니 정말 말도 안 된다고 생각합니다 일반 냉면을 생각하시는 분들에게는 절대 비추합니다
6199,을밀대 강남점,2021.6.10,굿,0,1,굿
6200,고양이부엌,2021.6.10,언제나 맛있는 곳,0,9,언제나 맛있는 곳
6201,담소사골순대 강남본점,2021.6.10,굳,0,1,굳
6202,파파야리프,2021.6.10,강남에 놀러 온 김에 맛있다고 소문났던 파파야 리프에 포장하러 갔어요 가족들과 함께 먹으려고 많이 포장해갔는데 정말 잘한 선택인 것 같아요 강남과 집이 거리가 먼 편이라 음식이 좀 식었음에도 불구하고 정말 맛있더라고요 포장도 이렇게 맛있는데 매장에서 먹으면 얼마나 맛있을지좋아요 그리고 포장하러 갔을 때 직원분들도 너무너무 친절하셔서 기분이 더욱 좋았어요 음식을 먹는 방법도 친절하게 설명해 주시고 이런 적이 처음이라 더 기쁘게 와닿았네요 웃음 진짜 번창하시길 바랄게요,1,262,강남에 놀러 온 김에 맛있다고 소문났던 파파야 리프에 포장하러 갔어요 가족들과 함께 먹으려고 많이 포장해 갔는데 정말 잘한 선택인 것 같아요 강남과 집이 거리가 먼 편이라 음식이 좀 식었음에도 불구하고 정말 맛있더라고 요 포장도 이렇게 맛있는데 매장에서 먹으면 얼마나 맛있을지 좋아요 그리고 포장하러 갔을 때 직원분들도 너무너무 친절하셔서 기분이 더욱 좋았어요 음식을 먹는 방법도 친절하게 설명해주시고 이런 적이 처음이라 더 기쁘게 와닿았네 요 웃음 진짜 번창하시길 바랄 게 요
6203,느린마을양조장 강남점,2021.6.10,간만에 지인들과 만남을 가졌는데  좋은 자리를 지정해주셔서 너무 좋았습니다  음식도 주류도 모두 만족했어요,0,59,오래간만에 지인들과 만남을 가졌는데 좋은 자리를 지정해 주셔서 너무 좋았습니다 음식도 주류도 모두 만족했어요
6204,느린마을양조장 강남점,2021.6.10,막걸리 안주 모두모두 맛있어요,0,16,막걸리 안주 모두 모두 맛있어요
6205,화기애애 강남역점,2021.6.11,오랜만에 선배들을 만나는 자리였는데 분위기도 좋고 맛있었어요  메뉴판이 조금만 더 깨끗하면 좋을것같아요 웃음,0,60,오랜만에 선배들을 만나는 자리였는데 분위기도 좋고 맛있었어요 메뉴판이 조금만 더 깨끗하면 좋을 것 같아 요 웃음
6206,고양이부엌,2021.6.11,좋아요,0,3,좋아요
6207,라그릴리아 SPC스퀘어점,2021.6.11,좋아요,0,3,좋아요
6208,강남진해장,2021.6.11,,1,0,
6209,구스아일랜드 브루하우스,2021.6.11,맛있어요 ,0,5,맛있어요
6210,구스아일랜드 브루하우스,2021.6.11,분위기좋고 맛도 좋아요 가격이 좀 비싼거빼고 또 갈래요,1,30,분위기 좋고 맛도 좋아요 가격이 좀 비싼 거 빼고 또 갈래요
